Question,Generated_answer
"How many integer triples $(x,y,z)$ satisfy the following system of congruences:
\[
\begin{array}{rcl}
x - yz^2 &\equiv & 1 \pmod{13} \\
xz + y &\equiv & 4 \pmod{13}
\end{array}
\]
where $0 \leq x < 13$, $0 \leq y < 13$, and $0 \leq z < 13$?",
"Jason has the same number of red and blue marbles. He puts them in two jars so that the ratio of red to blue marbles in jar I is 2:5 and in jar II is 9:5. If there are 84 marbles in jar I, how many marbles are there in jar II?"," 36 60 84 108
Jason has the same number of red and blue marbles. He puts them in two jars so that the ratio of red to blue marbles in jar I is 2:5 and in jar II is 9:5. If there are 84 marbles in jar I, how many marbles are there in jar II? 36 60 84 108"
"The harmonic mean  of two positive integers is the reciprocal of the arithmetic mean  of their reciprocals. For how many ordered pairs of positive integers $(x,y)$ with $x<y$ is the harmonic mean of $x$ and $y$ equal to $6^{20}$?",
Evaluate the sum \(\sum_{k=1}^{2010} \frac{e^{k/2011}}{e^{k/2011}+\sqrt{e}}\).," [2009 IMO Shortlist G1]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a_k = 0\). Prove that \(\sum_{k=1}^{2010} \frac{1}{1+|a_k|}\leq 2010\). [2009 IMO Shortlist G3]
Let \(a_1, a_2, \ldots, a_{2010}\) be complex numbers such that \(\sum_{k=1}^{2010} a"
Find the limit of the sequence defined by \( x_1 = a \) (where \( a > 0 \)) and \( x_{n+1} = 1 + \log \left( \frac{x_n(x_n^2 + 3)}{3x_n^2 + 1} \right) \).," Note: \(\log \) is the natural logarithm.
I've tried a lot of different things to get this to work, but I'm still stuck. Here's what I've done so far:
I've tried to use the ratio test, but the limit is 1, which means that the series may or may not converge. I've also tried to use the comparison test, but I don't know what to compare it to. I've tried to use the root test, but the limit is 1, which means that the series may or may not converge. I've also tried to use the integral test, but I don't know what to integrate. I've tried to use the alternating series test, but it doesn't apply because the terms are not decreasing.
Any help would be appreciated. Thanks!
Find the limit of the sequence defined by \( x_1 = a \) (where \( a > 0 \)) and \( x_{n+1} = 1 + \log \left( \frac{x_n(x_n^2 + 3)}{3x_n^2 + 1} \right) \). Note: \(\log \) is the natural logarithm.
I've tried a lot of different things to get this to work, but I'm still stuck. Here's what I've done so far:
I've tried to use the ratio test, but the limit is 1, which means that the series may or may not converge. I've also tried to use the comparison test, but I don't know what to compare it to. I've tried to use the root test, but the limit is 1, which means that the series may or may not converge. I've also tried to use the integral test, but I don't know what to integrate. I've tried to use the alternating series test, but it doesn't apply because the terms are not decreasing.
Any help would be appreciated. Thanks!
I've tried a lot of different things to get this to work, but I'm still stuck. Here's what I've done so far:
I've tried to use the ratio test, but the limit is 1, which means that the series may or may not converge. I've also tried to use the comparison test, but I don't know what to compare it to. I've tried to use the root test, but the limit is 1, which means that the series may or may not converge. I've also tried to use the integral test, but I don't know what to integrate. I've tried to use the alternating series test, but it doesn't apply because the terms are not decreasing.
Any help would be appreciated. Thanks!
Let ##x_n = 3y_n##, then we get ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##.
Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##. Now we have ##y_{n+1} = \frac{1 + \log \left( \frac{y_n(y_n^2 + 1)}{y_n^2 + 1} \right)}{3}##, and hence ##y_1 = \frac{a}{3}##. Let ##y_n = \frac{1}{3} \log \left( \frac{y_n^2 + 1}{y_n} \right)##. Then ##y_1 = \frac{a}{3}##."
"Find the value of the expression:

\[
\frac{1}{\sqrt{2}+1} + \frac{1}{\sqrt{3}+\sqrt{2}} + \frac{1}{\sqrt{4}+\sqrt{3}} + \cdots + \frac{1}{\sqrt{9}+\sqrt{8}}
\]",
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\).," The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule.
Evaluate the limit \(\lim_{x \to 1} \frac{6x^{30} + 6x^{20} - 12}{x - 1}\). The limit is of the form \(\frac{0}{0}\) or \(\frac{\infty}{\infty}\) and thus we can use l'Hopital's rule."
How many 5-card hands are three of a kind in a standard 52-card deck with 13 ranks in each of 4 suits?," (A 5-card hand is 3 of a kind if it has exactly three cards of one rank, and the other two cards are different from each other and from the other two cards.)"
How many numbers of the form $2^n$ start with the digit $4$ and end with the digit $0$?," [duplicate]
How many numbers of the form $2^n$ start with the digit $4$ and end with the digit $0$?
$4, 2^3, 2^4, 2^5, 2^6, 2^7, 2^8, 2^9, 2^{10}, 2^{11}, 2^{12}, 2^{13}, 2^{14}, 2^{15}$
But how to show this formally?
$\begingroup$ Well, there are $15$ of them. $\endgroup$ –  Thomas Andrews Jan 2 '18 at 21:04
$\begingroup$ @ThomasAndrews, but how to show this formally? $\endgroup$ –  zxc Jan 2 '18 at 21:05
$\begingroup$ If you are asking how to show that $2^{14}$ ends in a $0$, then you can do that with the binomial theorem. $\endgroup$ –  Thomas Andrews Jan 2 '18 at 21:06
$\begingroup$ @ThomasAndrews, but why $2^{14}$ ends in a $0$? $\endgroup$ –  zxc Jan 2 '18 at 21:07
$\begingroup$ @ThomasAndrews, why $2^{14}$ ends in a $0$? $\endgroup$ –  zxc Jan 2 '18 at 21:09
I would just do it by inspection. You can't start with a $4$ and end with a $0$ unless you have a $2$ in the middle, and you can't have two $2$s in the middle or you would have an even number of digits. So you have $2^n$ with two $2$s in the middle, and you can't have more than two $2$s. So you have $2^n$ with two $2$s and a $1$ somewhere in the middle, and you can't have more than one $1$.
This is why you get $15$ of them: $2^4, 2^6, 2^8, 2^{10}, 2^{12}, 2^{14}, 2^3, 2^5, 2^7, 2^9, 2^{11}, 2^{13}, 2^2, 2^4, 2^6$."
Determine the sum $A_{1} + A_{3} + A_{5} + ... + A_{19}$ for the expansion of $(1 + x + x^{2})^{10} = A_{0} + A_{1}x + A_{2}x^{2} + A_{3}x^{3} + ... + A_{20}x^{20}$.," [Problem 1.1.2]
\begin{align*} (1 + x + x^{2})^{10} &= \sum_{i=0}^{20} A_{i} x^{i} \\ &= \sum_{i=0}^{20} A_{i} \left( \sum_{j=0}^{i} \binom{i}{j} x^{j} \right) \\ &= \sum_{j=0}^{20} \left( \sum_{i=j}^{20} A_{i} \binom{i}{j} \right) x^{j} \\ \end{align*}
\begin{align*} A_{i} &= \sum_{j=0}^{i} A_{j} \binom{i}{j} \\ A_{i} &= \sum_{j=0}^{i-1} A_{j} \binom{i}{j} + \sum_{j=i}^{20} A_{i} \binom{i}{j} \\ &= \sum_{j=0}^{i-1} A_{j} \binom{i}{j} + A_{i} \sum_{j=0}^{i} \binom{i}{j} \\ &= \sum_{j=0}^{i-1} A_{j} \binom{i}{j} + A_{i} \cdot 2^{i} \\ &= \sum_{j=0}^{i-1} A_{j} \binom{i}{j} + A_{i} \cdot 2^{i} \\ \end{align*}
\begin{align*} A_{19} &= \sum_{j=0}^{18} A_{j} \binom{19}{j} + A_{19} \cdot 2^{19} \\ A_{17} &= \sum_{j=0}^{16} A_{j} \binom{17}{j} + A_{17} \cdot 2^{17} \\ A_{15} &= \sum_{j=0}^{14} A_{j} \binom{15}{j} + A_{15} \cdot 2^{15} \\ A_{13} &= \sum_{j=0}^{12} A_{j} \binom{13}{j} + A_{13} \cdot 2^{13} \\ A_{11} &= \sum_{j=0}^{10} A_{j} \binom{11}{j} + A_{11} \cdot 2^{11} \\ A_{9} &= \sum_{j=0}^{8} A_{j} \binom{9}{j} + A_{9} \cdot 2^{9} \\ A_{7} &= \sum_{j=0}^{6} A_{j} \binom{7}{j} + A_{7} \cdot 2^{7} \\ A_{5} &= \sum_{j=0}^{4} A_{j} \binom{5}{j} + A_{5} \cdot 2^{5} \\ A_{3} &= \sum_{j=0}^{2} A_{j} \binom{3}{j} + A_{3} \cdot 2^{3} \\ A_{1} &= \sum_{j=0}^{0} A_{j} \binom{1}{j} + A_{1} \cdot 2^{1} \\ \end{align*}
\begin{align*} A_{19} &= \sum_{j=0}^{18} A_{j} \binom{19}{j} + A_{19} \cdot 2^{19} \\ A_{19} &= A_{18} \binom{19}{18} + A_{19} \cdot 2^{19} \\ A_{19} \left( 1 - \binom{19}{18} \cdot 2^{19} \right) &= A_{18} \binom{19}{18} \\ A_{19} &= \frac{A_{18} \binom{19}{18}}{1 - \binom{19}{18} \cdot 2^{19}} \\ A_{17} &= \sum_{j=0}^{16} A_{j} \binom{17}{j} + A_{17} \cdot 2^{17} \\ A_{17} &= A_{16} \binom{17}{16} + A_{17} \cdot 2^{17} \\ A_{17} \left( 1 - \binom{17}{16} \cdot 2^{17} \right) &= A_{16} \binom{17}{16} \\ A_{17} &= \frac{A_{16} \binom{17}{16}}{1 - \binom{17}{16} \cdot 2^{17}} \\ A_{15} &= \sum_{j=0}^{14} A_{j} \binom{15}{j} + A_{15} \cdot 2^{15} \\ A_{15} &= A_{14} \binom{15}{14} + A_{15} \cdot 2^{15} \\ A_{15} \left( 1 - \binom{15}{14} \cdot 2^{15} \right) &= A_{14} \binom{15}{14} \\ A_{15} &= \frac{A_{14} \binom{15}{14}}{1 - \binom{15}{14} \cdot 2^{15}} \\ A_{13} &= \sum_{j=0}^{12} A_{j} \binom{13}{j} + A_{13} \cdot 2^{13} \\ A_{13} &= A_{12} \binom{13}{12} + A_{13} \cdot 2^{13} \\ A_{13} \left( 1 - \binom{13}{12} \cdot 2^{13} \right) &= A_{12} \binom{13}{12} \\ A_{13} &= \frac{A_{12} \binom{13}{12}}{1 - \binom{13}{12} \cdot 2^{13}} \\ A_{11} &= \sum_{j=0}^{10} A_{j} \binom{11}{j} + A_{11} \cdot 2^{11} \\ A_{11} &= A_{10} \binom{11}{10} + A_{11} \cdot 2^{11} \\ A_{11} \left( 1 - \binom{11}{10} \cdot 2^{11} \right) &= A_{10} \binom{11}{10} \\ A_{11} &= \frac{A_{10} \binom{11}{10}}{1 - \binom{11}{10} \cdot 2^{11}} \\ A_{9} &= \sum_{j=0}^{8} A_{j} \binom{9}{j} + A_{9} \cdot 2^{9} \\ A_{9} &= A_{8} \binom{9}{8} + A_{9} \cdot 2^{9} \\ A_{9} \left( 1 - \binom{9}{8} \cdot 2^{9} \right) &= A_{8} \binom{9}{8} \\ A_{9} &= \frac{A_{8} \binom{9}{8}}{1 - \binom{9}{8} \cdot 2^{9}} \\ A_{7} &= \sum_{j=0}^{6} A_{j} \binom{7}{j} + A_{7} \cdot 2^{7} \\ A_{7} &= A_{6} \binom{7}{6} + A_{7} \cdot 2^{7} \\ A_{7} \left( 1 - \binom{7}{6} \cdot 2^{7} \right) &= A_{6} \binom{7}{6} \\ A_{7} &= \frac{A_{6} \binom{7}{6}}{1 - \binom{7}{6} \cdot 2^{7}} \\ A_{5} &= \sum_{j=0}^{4} A_{j} \binom{5}{j} + A_{5} \cdot 2^{5} \\ A_{5} &= A_{4} \binom{5}{4} + A_{5} \cdot 2^{5} \\ A_{5} \left( 1 - \binom{5}{4} \cdot 2^{5} \right) &= A_{4} \binom{5}{4} \\ A_{5} &= \frac{A_{4} \binom{5}{4}}{1 - \binom{5}{4} \cdot 2^{5}} \\ A_{3} &= \sum_{j=0}^{2} A_{j} \binom{3}{j} + A_{3} \cdot 2^{3} \\ A_{3} &= A_{2} \binom{3}{2} + A_{3} \cdot 2^{3} \\ A_{3}"
"Find the 2020th term in the sequence $S = 2, 3, 5, 6, 7, 10, \dots$, where the sequence excludes all perfect squares and perfect cubes.",
"In triangle ABC, BE and CF are medians with lengths 9 cm and 12 cm, respectively. If BE is perpendicular to CF, find the area of triangle ABC."," (Round your answer to the nearest tenth.)

In triangle ABC, BE and CF are medians with lengths 9 cm and 12 cm, respectively. If BE is perpendicular to CF, find the area of triangle ABC. (Round your answer to the nearest tenth.)

In triangle ABC, BE and CF are medians with lengths 9 cm and 12 cm, respectively. If BE is perpendicular to CF, find the area of triangle ABC. (Round your answer to the nearest tenth.)"
"Find the limit

$$B=\lim_{n\to \infty} \left[ \frac{1^n}{n^n} + \frac{2^n}{n^n}+ \cdots + \frac{n^n}{n^n} \right]^{\frac{1}{n}}$$","

I tried to use the squeeze theorem, but I couldn't find a suitable lower bound and upper bound.

• It's not clear to me what the limit is. It looks like a limit of the form $n\to\infty$, but the index $n$ is also used in the exponent. – Martin R Nov 12 '18 at 11:16
• @MartinR It is a limit of the form $n\to\infty$. – Ivan Kamenov Nov 12 '18 at 11:17
• It's not clear to me what the limit is. It looks like a limit of the form $n\to\infty$, but the index $n$ is also used in the exponent. – Martin R Nov 12 '18 at 11:17
• @MartinR It is a limit of the form $n\to\infty$. – Ivan Kamenov Nov 12 '18 at 11:17
• @MartinR It is a limit of the form $n\to\infty$. – Ivan Kamenov Nov 12 '18 at 11:17

$$\begin{eqnarray*} \left( \sum_{k=1}^{n}\frac{k^n}{n^n}\right)^{\frac{1}{n}} &=& \left( \sum_{k=1}^{n}\left(\frac{k}{n}\right)^n\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^n\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\sum_{j=0}^{n-1}k^j\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n}k^2\frac{k^n-1}{k-1}\right)^{\frac{1}{n}} \\ &=& \left(\frac{1}{n}\sum_{k=1}^{n"
