Question,Generated_answer
"For a positive integer \( n \) and nonzero digits \( a \), \( b \), and \( c \), let \( A_n \) be the \( n \)-digit integer each of whose digits is equal to \( a \); let \( B_n \) be the \( n \)-digit integer each of whose digits is equal to \( b \); and let \( C_n \) be the \( 2n \)-digit integer each of whose digits is equal to \( c \). What is the greatest possible value of \( a + b + c \) for which there are at least two values of \( n \) such that \( C_n - B_n = A_n^2 \)?","
(第二十一届AIME2 2003 第14题)"
Let \( P(x) = (x-1)(x-2)(x-3) \). For how many polynomials \( Q(x) \) does there exist a polynomial \( R(x) \) of degree 3 such that \( P(Q(x)) = P(x) \cdot R(x) \)?,"
- 2
- 3
- 4
- 5
- 6

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"Let \( x, y, z \) be real numbers satisfying the system of equations:
\[
\begin{cases}
\dfrac{x}{661}+\dfrac{y}{664}+\dfrac{z}{669}=1,\\[10pt]
\dfrac{x}{671}+\dfrac{y}{674}+\dfrac{z}{679}=1,\\[10pt]
\dfrac{x}{681}+\dfrac{y}{684}+\dfrac{z}{689}=1.\\[10pt]
\end{cases}
\]
Find \( x + y + z \).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"Let \( x = \sqrt[3]{6 + 5\sqrt{4}} + \sqrt[3]{6 - 5\sqrt{4}} \). If \( \frac{1}{x[(x + 3)(x + 4) - 7x]} = \frac{k}{m} \) where \( k \) and \( m \) are relatively prime and positive, find the product of the last two digits of the factorial \( (m - k)! \).","

## Master advanced concepts through explanations,
examples, and problems from the community. 

## Learn from a vibrant community of students and enthusiasts,
including olympiad champions, researchers, and professionals. 
×
Problem Loading...
Note Loading...
Set Loading..."
"How many three-element subsets of the set \(\{88, 95, 99, 132, 166, 173\}\) have the property that the sum of the three elements is even?","

×"
Let $\alpha$ and $\beta$ be roots of $x^2 + 4x + 1$. Find $(\alpha^2 - 5\alpha)(\beta^2 - 5\beta)$.,"

I thought of solving for $\alpha$ and $\beta$ first, then substituting them into the equation, but I have no idea how to solve for $\alpha$ and $\beta$.

Thanks.

2. Originally Posted by Archduke01
Let $\alpha$ and $\beta$ be roots of $x^2 + 4x + 1$. Find $(\alpha^2 - 5\alpha)(\beta^2 - 5\beta)$.

I thought of solving for $\alpha$ and $\beta$ first, then substituting them into the equation, but I have no idea how to solve for $\alpha$ and $\beta$.

Thanks.

You can use the quadratic equation to get the roots, or you can factorize the expression.

$x^2 + 4x + 1$ can be factored into $(x+2+\sqrt{3})(x+2-\sqrt{3})$.

3. Originally Posted by Archduke01
Let $\alpha$ and $\beta$ be roots of $x^2 + 4x + 1$. Find $(\alpha^2 - 5\alpha)(\beta^2 - 5\beta)$.

I thought of solving for $\alpha$ and $\beta$ first, then substituting them into the equation, but I have no idea how to solve for $\alpha$ and $\beta$.

Thanks.
$x^2 + 4x + 1 = 0$

$\Rightarrow x^2 + 2x + 2x + 1 = 0$

$\Rightarrow x(x+2) + 2(x+2) = 0$

$\Rightarrow (x+2)(x+2) = 0$

$\Rightarrow x = -2$

$\Rightarrow \alpha = \beta = -2$

4. Originally Posted by Archduke01
Let $\alpha$ and $\beta$ be roots of $x^2 + 4x + 1$. Find $(\alpha^2 - 5\alpha)(\beta^2 - 5\beta)$.

I thought of solving for $\alpha$ and $\beta$ first, then substituting them into the equation, but I have no idea how to solve for $\alpha$ and $\beta$.

Thanks.
$\alpha^2-5\alpha=\alpha(\alpha-5)$

$\beta^2-5\beta=\beta(\beta-5)$

So $(\alpha^2-5\alpha)(\beta^2-5\beta)=\alpha(\alpha-5)\beta(\beta-5)=\alpha\beta(\alpha-5)(\beta-5)$

Now remember that $\alpha$ and $\beta$ are the roots of the quadratic equation $x^2+4x+1=0$

So $\alpha+\beta=-4$ and $\alpha\beta=1$

5. Originally Posted by Archie Meade
$\alpha^2-5\alpha=\alpha(\alpha-5)$

$\beta^2-5\beta=\beta(\beta-5)$

So $(\alpha^2-5\alpha)(\beta^2-5\beta)=\alpha(\alpha-5)\beta(\beta-5)=\alpha\beta(\alpha-5)(\beta-5)$

Now remember that $\alpha$ and $\beta$ are the roots of the quadratic equation $x^2+4x+1=0$

So $\alpha+\beta=-4$ and $\alpha\beta=1$

Thanks."
"How many positive integers \( n > 2007 \) satisfy the inequality \( n - S(n) \leq 2007 \), where \( S(n) \) is the sum of the squares of the digits of \( n \)?","

Details and assumptions

As an explicit example, \( S(123) = 1^2 + 2^2 + 3^2 = 14 \).

×"
Find the integer part of the sum $\frac{1}{1001} + \frac{1}{1002} + \cdots + \frac{1}{3001}$ without using integration.,"

I was solving a problem when I got stuck. I was thinking of using the integral $$\int_{1}^{3001} \frac{1}{x} dx$$ to solve the problem but I was thinking of solving it by using the formula for the sum of the series.

• $\sum\limits_{i=1001}^{3001}\frac1i=\sum\limits_{i=1}^{3001}\frac1i-\sum\limits_{i=1}^{1000}\frac1i=\sum\limits_{i=1}^{3001}\frac1i-\frac12-\frac13-\dots-\frac1{1000}$ – Michael Hoppe Mar 16 '18 at 18:43
• @MichaelHoppe I'm not sure if you've seen this question. The method you've used is the same as the one I've used in the question. – Aditya Agarwal Mar 16 '18 at 18:46
• @MichaelHoppe I've seen this question. But in that question, the sum is $\frac{1}{1} + \frac{1}{2} + \cdots + \frac{1}{1000}$ and the sum is asked without using integration. – Aditya Agarwal Mar 16 '18 at 18:50
• You should probably be more explicit about what you mean by ""without using integration"". – Michael Lugo Mar 16 '18 at 19:03
• @MichaelLugo I'm not sure if I've been explicit enough. I mean without using integration. – Aditya Agarwal Mar 16 '18 at 19:04

I was thinking of using the integral $\int_{1}^{3001} \frac{1}{x} dx$ to solve the problem but I was thinking of solving it by using the formula for the sum of the series.

I'm not sure if you've seen this question. The method you've used is the same as the one I've used in the question.

I'm not sure if you've seen this question. But in that question, the sum is $\frac{1}{1} + \frac{1}{2} + \cdots + \frac{1}{1000}$ and the sum is asked without using integration.

I'm not sure if I've been explicit enough. I mean without using integration.

I'm not sure if you've seen this question. The method you've used is the same as the one I've used in the question.

I'm not sure if you've seen this question. But in that question, the sum is $\frac{1}{1} + \frac{1}{2} + \cdots + \frac{1}{1000}$ and the sum is asked without using integration.

I'm not sure if I've been explicit enough. I mean without using integration.

I'm not sure if you've seen this question. The method you've used is the same as the one I've used in the question.

I'm not sure if you've seen this question. But in that question, the sum is $\frac{1}{1} + \frac{1}{2} + \cdots + \frac{1}{1000}$ and the sum is asked without using integration.

I'm not sure if I've been explicit enough. I mean without using integration.

I'm not sure if you've seen this question. The method you've used is the same as the one I've used in the question.

I'm not sure if you've seen this question. But in that question, the sum is $\frac{1}{1} + \frac{1}{2} + \cdots + \frac{1}{1000}$ and the sum is asked without using integration.

I'm not sure if I've been explicit enough. I mean without using integration.

I'm not sure if you've seen this question. The method you've used is the same as the one I've used in the question.

I'm not sure if you've seen this question. But in that question, the sum is $\frac{1}{1} + \frac{1}{2} + \cdots + \frac{1}{1000}$ and the sum is asked without using integration.

I'm not sure if I"
"Given the equation \(x^3 - 3\sqrt{3} x^2 + 9x - 3\sqrt{3} - 64 = 0\), find the value of \(x^6 - 8x^5 + 13x^4 - 5x^3 + 49x^2 - 137x + 2015\).","
The number 15873 is a 5-digit number.
15873 is equal to the sum of 10000, 5000, 800, 70 and 3.
15873 is also equal to the sum of 16000, 3000, 200, 40 and 2.
15873 is also equal to the sum of 10000, 5000, 300, 80 and 7.
15873 is also equal to the sum of 16000, 2000, 500, 70 and 3.
15873 is also equal to the sum of 16000, 2000, 300, 80 and 2.
15873 is also equal to the sum of 16000, 2000, 500, 40 and 3.
15873 is also equal to the sum of 16000, 3000, 500, 40 and 2.
15873 is also equal to the sum of 16000, 3000, 200, 70 and 3.
15873 is also equal to the sum of 16000, 3000, 200, 40 and 7.
15873 is also equal to the sum of 16000, 2000, 300, 70 and 4.
15873 is also equal to the sum of 16000, 2000, 300, 40 and 7.
15873 is also equal to the sum of 16000, 1000, 600, 80 and 3.
15873 is also equal to the sum of 16000, 1000, 600, 70 and 4.
15873 is also equal to the sum of 16000, 1000, 600, 40 and 7.
15873 is also equal to the sum of 16000, 1000, 500, 70 and 6.
15873 is also equal to the sum of 16000, 1000, 500, 60 and 7.
15873 is also equal to the sum of 16000, 1000, 400, 80 and 5.
15873 is also equal to the sum of 16000, 1000, 400, 70 and 6.
15873 is also equal to the sum of 16000, 1000, 400, 60 and 7.
15873 is also equal to the sum of 16000, 1000, 300, 80 and 6.
15873 is also equal to the sum of 16000, 1000, 300, 70 and 7.
15873 is also equal to the sum of 16000, 1000, 200, 80 and 7.
15873 is also equal to the sum of 16000, 1000, 200, 70 and 8.
15873 is also equal to the sum of 16000, 1000, 200, 60 and 9.
15873 is also equal to the sum of 16000, 1000, 100, 80 and 9.
15873 is also equal to the sum of 16000, 1000, 100, 70 and 10.
15873 is also equal to the sum of 16000"
Find the number of ordered quadruples of positive integers that have a product of $2250$.,"
I know the answer is $96$. But I am not sure how to get there. I tried to factor $2250$ into $2 \cdot 3^4 \cdot 5^3$ and then I thought that I can choose any number of factors from $2,3,5$ and the ...
1
vote
1answer
43 views

## Is there a closed form for $\sum_{k=1}^\infty \left[\frac{1}{2A}-\frac{1}{Ak}+\frac{1}{k^2}\right]$?
I encountered this series when trying to calculate $$ \sum_{n=1}^\infty \left[\frac{1}{2A n}-\frac{1}{An(n+1)}+\frac{1}{n^2(n+1)^2}\right] $$ which represents the probability that there are no matches ...
2
votes
1answer
112 views

## Find the sum of all the natural numbers between $1000$ and $9999$ which are exactly divisible by $12$
Find the sum of all the natural numbers between $1000$ and $9999$ which are exactly divisible by $12$ I tried by this method: There are $833$ terms in total between $1000$ and $9999$ divisible by ...
0
votes
2answers
50 views

## Find the sum of all the natural numbers between $1000$ and $9999$ which are exactly divisible by $12$
Find the sum of all the natural numbers between $1000$ and $9999$ which are exactly divisible by $12$ I tried by this method: There are $833$ terms in total between $1000$ and $9999$ divisible by ...
0
votes
1answer
21 views

## $\sum_{i=1}^{n}\left(x_i-\bar{x}\right)^2=\sum_{i=1}^{n}x_i^2-\frac{\left(\sum_{i=1}^{n}x_i\right)^2}{n}$
I am trying to prove that $\sum_{i=1}^{n}\left(x_i-\bar{x}\right)^2=\sum_{i=1}^{n}x_i^2-\frac{\left(\sum_{i=1}^{n}x_i\right)^2}{n}$ where $\bar{x}$ is the mean of the numbers $x_1, x_2, \ldots, ...
1
vote
2answers
69 views

## How do I calculate the sum of the following series?
$$1+2x+3x^2+4x^3+...$$ I know that the sum of the series is equal to $\frac{1}{(1-x)^2}$ when $|x|<1$ but how do I get there?
0
votes
0answers
11 views

## Counting the number of elements in a sum of sets
Let $S_i\subset \mathbb{N}$ for $i=1,\dots,m$ be sets of natural numbers with $k_i$ elements, respectively. I am interested in the size of the following sum $$ S = \Big\{ \sum_{i=1}^m s_i : s_i\in ...
0
votes
2answers
43 views

## Find the sum of all the natural numbers between $1000$ and $9999$ which are exactly divisible by $12$
Find the sum of all the natural numbers between $1000$ and $9999$ which are exactly divisible by $12$ I tried by this method: There are $833$ terms in total between $1000$ and $9999$ divisible by ...
0
votes
1answer
24 views

## Summation of series of n terms
I am a beginner in this topic. While I was reading about series, I encountered this statement: The sum of first $n$ terms of a series is denoted by $S_n$ and it is given by: $$S_n = \sum_{r=1}^n ...
0
votes
0answers
25 views

## Summation of series of n terms
I am a beginner in this topic. While I was reading about series, I encountered this statement: The sum of first $n$ terms of a series is denoted by $S_n$ and it is given by: $$S_n = \sum_{r=1}^n ...
"
"Let \( D \) be a smooth plane domain of unit area. Let \( u(x, y) = 3x^2 + y^2 \). If \( \frac{\partial u}{\partial n} \) denotes its outer normal derivative on \( \partial D \), the boundary of \( D \), compute \( \int_{\partial D} \frac{\partial u}{\partial n} \, ds \).","
- \( 0 \)
- \( \frac{1}{2} \)
- \( 1 \)
- \( 2 \)"
"In a long line of people arranged left to right, the 1013th person from the left is also the 1010th person from the right. How many people are in the line?","
A. 2023
B. 2022
C. 2021
D. 2020
E. 2019
A. 2023
B. 2022
C. 2021
D. 2020
E. 2019
ShowHide Answer
Official Answer
New to the GMAT CLUB Forum?
Posting Rules: QUANTITATIVE | VERBAL. Guides and Resources: QUANTITATIVE | VERBAL | Ultimate GMAT Quantitative Megathread | All You Need for Quant 
Questions' Banks and Collection:
PS: Standard deviation | Tough Problem Solving Questions With Solutions | Probability and Combinations Questions With Solutions | Tough and tricky exponents and roots questions | 12 Easy Pieces (or not?) | Bakers' Dozen | Algebra set | Mixed Questions | Fresh Meat
DS: DS Standard deviation | Inequalities | 700+ GMAT Data Sufficiency Questions With Explanations | Tough and tricky exponents and roots questions | The Discreet Charm of the DS | Devil's Dozen!!! | Number Properties set | New DS set
MIXED: GMAT Club's Complete Questions' Bank | SEVEN SAMURAI OF 2012 | Tricky questions from previous years. | Special Questions' Directory | Best Of The Best Of 2017 | The Best Of Quant of 2016 | 20 hardest and 20 best questions of 2015 | 15 best topics of 2015 | Seven Samurai of 2012 | GMAT Probability Questions  
What are GMAT Club Tests?
Extra-hard Quant Tests with Brilliant Analytics
Posting Rules: QUANTITATIVE | VERBAL. Guides and Resources: QUANTITATIVE | VERBAL | Ultimate GMAT Quantitative Megathread | All You Need for Quant
Questions' Banks and Collection:
PS: Standard deviation | Tough Problem Solving Questions With Solutions | Probability and Combinations Questions With Solutions | Tough and tricky exponents and roots questions | 12 Easy Pieces (or not?) | Bakers' Dozen | Algebra set | Mixed Questions | Fresh Meat
DS: DS Standard deviation | Inequalities | 700+ GMAT Data Sufficiency Questions With Explanations | Tough and tricky exponents and roots questions | The Discreet Charm of the DS | Devil's Dozen!!! | Number Properties set | New DS set
MIXED: GMAT Club's Complete Questions' Bank | SEVEN SAMURAI OF 2012 | Tricky questions from previous years. | Special Questions' Directory | Best Of The Best Of 2017 | The Best Of Quant of 2016 | 20 hardest and 20 best questions of 2015 | 15 best topics of 2015 | Seven Samurai of 2012 | GMAT Probability Questions
What are GMAT Club Tests?
Extra-hard Quant Tests with Brilliant Analytics
Intern
Joined: 26 Aug 2014
Posts: 41
GMAT 1: 650 Q49 V30
GMAT 2: 650 Q49 V31
WE:Programming (Computer Software)
Re: In a long line of people arranged left to right, the 1013th person fro [#permalink] New post 06 May 2015, 08:20
 New post 
Bunuel wrote:
In a long line of people arranged left to right, the 1013th person from the left is also the 1010th person from the right. How many people are in the line?
A. 2023
B. 2022
C. 2021
D. 2020
E. 2019
A. 2023
B. 2022
C. 2021
D. 2020
E. 2019
1013th person from left is also 1010th person from right, which means there are 3 people in the middle.
Total number of people = 1013 + 1010 + 3 = 2026
2026 is not there in the options.
Can you please check if the question is correct?
Math Expert
Joined: 02 Sep 2009
Posts: 70587
Re: In a long line of people arranged left to right, the 1013th"
"How many sequences of non-negative integers $(x, y, z)$ satisfy the equation $x + y + z = 99$?","
- $\begingroup$ 100 choose 2? $\endgroup$ – Macavity Apr 11 '14 at 8:04
- $\begingroup$ @Macavity: No, $100$ choose $2$ is the number of ways to choose $2$ objects from $100$. $\endgroup$ – Dennis Meng Apr 11 '14 at 8:05
- $\begingroup$ @DennisMeng: Yes, I was wondering if the question was a typo. $\endgroup$ – Macavity Apr 11 '14 at 8:06
- $\begingroup$ It is a typo. The correct question is ""How many sequences of non-negative integers $(x, y, z)$ satisfy the equation $x + y + z = 100$?"" $\endgroup$ – Dennis Meng Apr 11 '14 at 8:06
- $\begingroup$ Then it is 101 choose 2, right? $\endgroup$ – Macavity Apr 11 '14 at 8:07
This is a classic stars and bars problem. The number of ways to distribute $100$ apples among $3$ children is $100+3-1\choose 100=102\choose 100$.
The idea is that we have $100$ apples and $2$ bars (one to separate the children). So we have $102$ items, and we want to pick $100$ of them to be apples.
- $\begingroup$ 102 choose 100? $\endgroup$ – Dennis Meng Apr 11 '14 at 8:11
- $\begingroup$ Yes. ${102\choose 100}$ is the number of ways to distribute the apples among the children. $\endgroup$ – André Nicolas Apr 11 '14 at 8:15
- $\begingroup$ @DennisMeng If you want a detailed explanation, look up the stars and bars problem. $\endgroup$ – 6005 Apr 11 '14 at 8:18
- $\begingroup$ @Goos: Thanks. $\endgroup$ – Dennis Meng Apr 11 '14 at 8:22
- $\begingroup$ @DennisMeng: You are welcome. $\endgroup$ – André Nicolas Apr 11 '14 at 8:23
Let $x,y,z$ be the numbers of apples of the three children. Then $$x+y+z=100$$
There are $100$ apples, and $2$ bars, so the number of ways to distribute the apples among the children is the number of ways to choose $2$ bars among $102$ objects, which is $102\choose 2$.
- $\begingroup$ 102 choose 2? $\endgroup$ – Dennis Meng Apr 11 '14 at 8:08
- $\begingroup$ Yes.${102\choose 2}$ $\endgroup$ – mathlove Apr 11 '14 at 8:09
- $\begingroup$ @DennisMeng: Yes.${102\choose 2}$ $\endgroup$ – mathlove Apr 11 '14 at 8:10
- $\begingroup$ @DennisMeng: Yes.${102\choose 2}$ $\endgroup$ – mathlove Apr 11 '14 at 8:10
- $\begingroup$ @DennisMeng: Yes.${102\choose 2}$ $\endgroup$ – mathlove Apr 11 '14 at 8:10
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The solution is ${102 \choose 100}$.
The"
An integer greater than 0 is written on each face of a cube. Each vertex is assigned the product of the numbers on the three faces that intersect at that vertex. The sum of all the numbers assigned to the vertices is 1001. Compute the sum of the numbers written on the faces of the cube.,"

## Solution

This problem can be solved by using the following information:

1. The sum of the numbers on the faces of the cube equals the sum of the numbers on the vertices.
2. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
3. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
4. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
5. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
6. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
7. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
8. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
9. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
10. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
11. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
12. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
13. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
14. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
15. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
16. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
17. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
18. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
19. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
20. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
21. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
22. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
23. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
24. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
25. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
26. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
27. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
28. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
29. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
30. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
31. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
32. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by 2.
33. The sum of the numbers on the faces of a cube is equal to the sum of the numbers on the vertices divided by "
"Evaluate the limit \(\lim_{ n \rightarrow \infty} \left( \sqrt{n^{2}+2n} - [\sqrt{n^{2} + 2n}] \right)\), where \([x]\) denotes the greatest integer less than or equal to \(x\).","
- 1
Votes 44
Posts 11866
Views

## Quant Boosters - Anubhav Sehgal, NMIMS Mumbai - Set 2
Quant - Boosters • question bank • • anubhav_sehgal 0
Votes 62
Posts 6713
Views

## Quant Boosters - Shashank Prabhu, CAT 100 Percentiler - Set 8
Quant - Boosters • quant - mixed bag • • shashank_prabhu 0
Votes 61
Posts 9811
Views

## Quant Boosters - Soumya Chakraborty - Set 3
Quant - Boosters • quant - mixed bag • • Soumya Chakraborty 0
Votes 61
Posts 8238
Views a^2 + ab + b^2 = n^2(a+b)^2 = n^2 + ab(a+b+n)(a+b-n) = ab as 'a' and 'b' are prime numbersab has 4 factors: 1, a, b, abobviously, a + b + n > a + b - n Case 1:a + b + n = aba + b - n = 1 Case 2:a + b + n = aa + b - n = b ... considering a>b But, case 2 is not possible.b = -n will not satisfy the prime number condition. So, only case 1 is possible.a + b + n = aba + b - n = 1ab - n = 1a * b = n + 1 let,'s say n=5So, a * b = 6 factors 1,2,3,6 only factor factor...
- 0
Votes 61
Posts 7579
Views
- 0
Votes 61
Posts 7081
Views
- 0
Votes 61
Posts 8029
Views"
"Let \( T_n = S^n \), where the operator \( S: l^2 \to l^2 \) is defined by \( (x_1, x_2, x_3, \ldots) \to (x_3, x_4, x_5, \ldots) \). Find \( \lim_{n \to \infty} ||T_n x|| \).","

## Answer
\( 0 \)

## Solution
We have that \( \langle T_n x, x \rangle = \langle S^n x, x \rangle = \langle S^n x, S^n x \rangle = ||S^n x||^2 \), so \( ||T_n x|| = ||S^n x|| \). Since \( S \) is a right shift, its eigenvalues are \( 0 \) and \( 1 \), and the corresponding eigenvectors are \( (0, 0, \ldots, 0, 1, 0, 0, \ldots) \) and \( (1, 0, 0, \ldots) \). Since \( S \) is self-adjoint, the eigenvectors are orthonormal. Thus, \( ||S^n x||^2 = ||\sum_{i = 1}^2 \langle x, e_i \rangle S^n e_i||^2 = |\langle x, e_1 \rangle|^2 + |\langle x, e_2 \rangle|^2 \). This goes to \( 0 \) as \( n \) goes to \( \infty \).

## Comments
This problem is from the 2006 USAMO.

## Support Union
Due to some disproportionality in our funding, we are lowering our prices. We are also increasing the size of our editorial team. We are looking for a few people to join us as editors. We are also looking for a few people to join us as editors.
Support Union — and get your own website for free!"
"The lengths of the diagonals of the faces of a cuboid are $3\sqrt{5}$, $\sqrt{58}$, and $\sqrt{85}$. Determine the volume of the cuboid.","

I'm not sure how to approach this problem. I thought of using the Pythagorean Theorem, but I don't know how to use it here.

-
The diagonals of the faces are the hypotenuses of right triangles. Can you find the sides? –  Ross Millikan Oct 27 '12 at 15:42

Hint:

If the sides of the cuboid are $a,b,c$ then the diagonal of the face with sides $a$ and $b$ is $$\sqrt{a^2+b^2}$$

-

The cuboid has three pairs of faces, each with a diagonal. The face diagonals are the hypotenuses of right triangles, so you can find the lengths of the sides of the cuboid by using Pythagoras.

-

Hint:

If the sides of the cuboid are $a,b,c$ then the diagonal of the face with sides $a$ and $b$ is $$\sqrt{a^2+b^2}$$

-

The cuboid has three pairs of faces, each with a diagonal. The face diagonals are the hypotenuses of right triangles, so you can find the lengths of the sides of the cuboid by using Pythagoras.

-

You have to imagine the cuboid as a rectangular box.

The face diagonals are the hypotenuses of right triangles.

So, you can find the lengths of the sides of the cuboid by using Pythagoras.

-"
Find the 12th derivative of the function \( f(x) = x^2 \sin(x) \) at \( x = 0 \).,"
Find the 12th derivative of the function \( f(x) = x^2 \sin(x) \) at \( x = 0 \).

## Answer
\(f^{(12)}(x) = 2x\sin(x) - (2x^2 - 12)\cos(x)\)
\(f^{(12)}(0) = 0\)
To see this answer, please subscribe."
"Consider 15 polynomials of the form \( x^2 - p_i x + q_i \), where \( i = 1, 2, \ldots, 15 \), \( p_i, q_i \in \{1, 2, \ldots, 15\} \), and \( p_i \ne q_i \). At most, how many roots of these polynomials can be greater than 20?","

Details and assumptions

The polynomials \( x^2 - 2x + 1 \) and \( x^2 - 3x + 2 \) are different.

×"
"A circle has a diameter with endpoints at (1,0) and (b,0) where b > 1. A tangent to the circle has the equation \( y = \frac{4}{3}x \). Find the value of b.","
Show that the equation of the circle is \( x^2 + y^2 - 2x - 4y = 0 \)
Show that the two points of intersection of the circle and the tangent lie on the line \( 3x + 4y = 7 \)
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the circle.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the length of PQ.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the length of PA.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the length of AB.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the sector ABP.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the segment AQB.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the length of the arc AP.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the shaded region.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the shaded region.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the shaded region.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the shaded region.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the area of the shaded region.
The diagram above shows a circle with centre A and radius r.
The point P is on the circumference of the circle and the point Q is on the diameter AB.
The line PQ is a tangent to the circle at P.
The line PA is at an angle of 30° to the diameter AB.
Calculate the"
